x,y,z
0.05611581347715411,0.26318756961652956,0.8045662863604164
0.26939468429404245,0.5240487469096083,0.8600209424131858
0.5808395798337261,0.34927810188080755,0.09074649084523168
0.5236813396871641,0.42342249357817086,0.12476774473988284
0.8491673729808482,0.009500449482545803,0.36137795666707284
0.3318551233669197,0.7104457705578106,0.22064721962890332
0.6735384640095983,0.18557025909577807,0.8664929742848693
0.4214862295587253,0.07366175035542544,0.029313310926350478
0.21503199909217774,0.1909248432560433,0.5160977396558964
0.8668921291658512,0.42833485822913664,0.4250603332641092
0.05082000038880352,0.10143802798365065,0.838313872918023
0.8819451699925701,0.7436445342246499,0.3912845110545171
0.12780048982045544,0.593236262111736,0.39935508293195954
0.03920668049184595,0.9391468928577302,0.5700329556053181
0.761995165617217,0.40957440799742495,0.6817960182399363
0.32475746007926365,0.49738975067594204,0.9454825279442386
0.08362829051698306,0.5314970591782875,0.5721095272345716
0.4974042845041673,0.3526498589077631,0.7000052809908243
0.5369262731058182,0.2014021518053023,0.8919744769838617
0.571992035595103,0.2057598234965996,0.36614461447328095
0.6147424613921906,0.8764399496521762,0.35046730879397203
0.9912117852467501,0.6198920083444063,0.02367114598454545
0.4450400647550533,0.03980973452165293,0.37265700005821467
0.4756640358033314,0.022746234320561998,0.2203466877645971
0.8173599037771102,0.06516489910835788,0.49315717597746045
0.28385913536514296,0.5905577099787139,0.9881255762048199
0.2503397897950441,0.8587084059068951,0.6932634490229287
0.06370457940532159,0.4092769260183988,0.36688195666378853
0.9343369691055811,0.6785910032250302,0.26963761130203023
0.8698143244529198,0.6406748255896455,0.3793749291646282
0.6135853529241707,0.9638976350341655,0.915734798038495
0.5273512275718206,0.18426583763249682,0.5802066936637895
0.9762665373494126,0.38792889746032644,0.18762336409358715
0.992043723454325,0.8201135605525526,0.6495075505076918
0.11652212634554737,0.3613420735289329,0.2450076790500475
0.39860752767772767,0.5799974213955919,0.6224170178797956
0.15720661083988507,0.882144197846915,0.8827401775648449
0.7569721945777846,0.7412729581750924,0.7959137788404782
0.6095147802219677,0.8230229300608407,0.1126483820395392
0.17526625532194873,0.43286445307503774,0.013134158694154241
0.3268849076541954,0.7067481212269381,0.09229912886914649
0.20224791976393974,0.6872224796043803,0.3704963834579601
0.39998543332658987,0.00139505432692566,0.16561039594969962
0.31182868049453616,0.8834509020720137,0.1225799792636999
0.2865627567162543,0.48757110343196897,0.8056280750829242
0.5020926459372647,0.8610036071140623,0.412798926646731
0.21889256034736826,0.024629656444735137,0.586528978037189
0.8817553115208472,0.059450270473680344,0.549589667611832
0.33198452449879234,0.13008125745910326,0.43834675588388383
0.2453574657305454,0.5813139393113321,0.10227437177555032
0.4859732994769965,0.3814905563233961,0.4871844104284525
0.7947954209337836,0.4798872648010125,0.7492582525710902
0.6706713954095826,0.3866680941979076,0.1919876831599634
0.72571241486995,0.6997725303521404,0.9228511271625488
0.5671518835551388,0.8445245517320765,0.48836404578704873
0.5662823503350172,0.13001229174185902,0.35104081506244444
0.6335946854446963,0.8327700941837247,0.7149382837418161
0.3679561413635366,0.769305714738157,0.8860862890346918
0.078676265550363,0.8096215457017722,0.7180975371558836
0.5529871255692629,0.569816561571802,0.2737933768838412
0.4560132836863895,0.2431782590135847,0.3617803631129999
0.7220133086284646,0.8870289451681611,0.3151719912987917
0.07066845026987756,0.6903524886167954,0.041278254025037375
0.18962239895645294,0.9344556004262626,0.690565225767808
0.48113075864051746,0.2130548739978726,0.6303236784907443
0.5643247726268651,0.6625375193325096,0.6356398934628342
0.42931352148070867,0.5848903642893474,0.9390152655134657
0.49693444559449806,0.6371895352717915,0.5942794102315587
0.5026028260899936,0.8437761950292103,0.30361886330507937
0.6937460160336494,0.14605805502590208,0.5485534911813575
0.7835997461363132,0.4772075805970841,0.07584141061228022
0.6843857692308197,0.41622382331983376,0.2785784284745204
0.12587743834528686,0.2424396942998499,0.6374930825086929
0.9891938472644799,0.3522685833107855,0.6879378267053262
0.01320812718763864,0.05685974012899031,0.6829469334516995
0.6729194684893008,0.4630297310332635,0.12311508879830924
0.9021990827754744,0.6203278569251073,0.030075728622733666
0.5580250298887501,0.22366892068827804,0.922941716904811
0.8577530373916867,0.9795292452513682,0.35406224846403367
0.22983895066785676,0.41343043136121227,0.3243411687157136
0.1096557840355823,0.3619373219973526,0.3500930875813246
0.40787574236394664,0.4181170252016697,0.37841176381070174
0.1493659577957579,0.8606887694841948,0.6410607115514296
0.2566113158020439,0.05462409108140476,0.6305718610877471
0.8341074707916013,0.24827236867004676,0.31629676066080226
0.045563591215965205,0.9254015127226759,0.3392847115155557
0.6653293938797435,0.6369057263257922,0.6157708942970166
0.8310421460470401,0.1131681369552826,0.5301762375197177
0.718528530686091,0.15167677843047223,0.5013062682030297
0.45846957063566607,0.7347394845771669,0.27837955485994836
0.5030795376863625,0.026080608917580017,0.1319373125202551
0.4312336216804036,0.19740450681530097,0.9584255556420684
0.20507270068051597,0.7813572573734296,0.9354426584854685
0.3848535069537845,0.18595676118146798,0.24755100328983137
0.8275631816038548,0.6658016145912605,0.7662892773063632
0.8886112871501455,0.4300081449482245,0.768795346853408
0.55357986154905,0.336973578573319,0.07177771488784301
0.9087220603117546,0.7756626087228222,0.28644269321946925
0.8028177568771001,0.3460648268562505,0.5240715765857735
0.6394960438777433,0.3052939815747989,0.22047534429515547
0.5494291640922712,0.5741656136882716,0.4895043396163088
0.22650814584516354,0.9216699531739319,0.03566211212999948
0.6924996168783439,0.025781072156768614,0.23776637352042362
0.306441260464295,0.8274803900508363,0.3965190363463341
0.3889648018610291,0.7477275027798632,0.9208826475633021
0.22037966010829535,0.9722247315267458,0.4555794138812457
0.7555945591485923,0.3060255748154398,0.4581648313312823
0.3827675997368951,0.8938326176749585,0.5824361945463412
0.7585386158852362,0.8283057457513942,0.8514312707565128
0.6681854655286207,0.538710463093394,0.33711306542768027
0.24758257794303784,0.09284577796287108,0.7716081314029023
0.28742827599372367,0.6527127083264966,0.3799456560961937
0.1589665913466075,0.5503171965814497,0.8139376140040427
0.7248237540343292,0.4824024936709981,0.17288758264483928
0.273085717678626,0.040740346441839104,0.6365407310231621
0.4445775891770506,0.22825773945034056,0.47842713832908934
0.6083187058290126,0.8536329744245809,0.39392478624368166
0.40057890560313614,0.41106084159016487,0.7459727118086042
0.31966387205864466,0.20207395288873786,0.3344577926069453
0.422714262855747,0.7509202203882445,0.26856951320272593
0.024567278137417548,0.8645007938808779,0.9487617532218482
0.31491449601449994,0.9551296805101724,0.4684545676183065
0.5688574364022537,0.44212481034760576,0.956981448822225
0.7320249210699008,0.12410925917860782,0.9415949348060819
0.7173249765664071,0.11236916481069037,0.10142761356192675
0.8529766190354982,0.4490008027411505,0.2830883615175892
0.8843508528920078,0.6749633698761027,0.17224557039036859
0.964337131039402,0.7762885113682048,0.5613926930511305
0.2877141184501122,0.2842639450858522,0.087774873437647
0.06746232578336975,0.12279205508160773,0.7193716608834679
0.3614305873346396,0.31440208461650077,0.7200892404161925
0.7718105040766413,0.9774259425594652,0.23666773175778166
0.7631089607557178,0.10452653379723231,0.4986768746430922
0.15710094031208632,0.8693567259396082,0.45190015236197945
0.3311140576346697,0.9531106110419894,0.9922187824859157
0.7196545223273638,0.8084116536075192,0.3368580077198201
0.8777181455647867,0.2658336920456753,0.5187205716082774
0.40287162447897085,0.6708537748921443,0.77676442089976
0.9782641271189699,0.010526153176921738,0.8360590404308524
0.08508060381286131,0.3830342401389789,0.9193512760957121
0.31685510782904214,0.01008975030992565,0.8422182901960683
0.7836813138662436,0.3684495543299511,0.630612080241194
0.515372188244176,0.3633817198029703,0.6893404056671764
0.6176426814823656,0.7721329668607132,0.4204838655279025
0.7298453391882608,0.6535619149386002,0.5693575529461392
0.8160110099645518,0.12422076385848846,0.5342788829337196
0.2918408792892051,0.8333795873396006,0.3989340756625328
0.06498879832689308,0.5208989713192794,0.6529121146599061
0.37030783065246486,0.7480915716900745,0.11243446477459684
0.3278827716796434,0.908997494412044,0.3092805101876157
0.2021398769715581,0.9197414788467001,0.9630964186990271
0.7539084959222525,0.524104858147075,0.9192195105198395
0.8235061695163243,0.6342704222906573,0.015467571967612836
0.12049966221369512,0.00650134269924918,0.8067149781623186
0.22068751877844373,0.47082168229826993,0.046790124773492425
0.27629878197348134,0.3131234976110163,0.3982501118606512
0.5359096001214567,0.765830439672273,0.4190574117885244
0.8201818931699715,0.7973341723634657,0.7549427175857681
0.36744139561839373,0.957881481466231,0.7418038419204241
0.8821652189698587,0.928838211150841,0.8329365528181639
0.1344052075534391,0.5633411188762212,0.6793999263885534
0.5468422028342693,0.48538533840402354,0.427136221794861
0.020211921967482338,0.2935775388082894,0.1481710935616244
0.9901661033625836,0.023138434558807375,0.5108157992984111
0.062492994966692694,0.11842500408832968,0.43158451825951427
0.3778281470031284,0.6525778598829445,0.1701891366960443
0.9362996862437156,0.816015439554222,0.3636479411497747
0.14670316939152306,0.17469073575529037,0.8446314293778677
0.5320916168308513,0.8767454162130381,0.8600713200863165
0.437436440506656,0.7494409969981938,0.9488772758572133
0.08954342163474105,0.13320939848044133,0.4787673279911254
0.4821035024539648,0.21389273356541705,0.6362619541743473
0.04571906149356986,0.3822161483006763,0.23160487108079464
0.9903045197627091,0.3895800103302812,0.798905064791032
0.4401985065363345,0.12941512553474588,0.4693187873816298
0.13584980626328247,0.08171924302257061,0.7494759163870904
0.5478730030060229,0.37941871196731103,0.5531473905870619
0.13728006043408414,0.06380530052506306,0.6492245433490675
0.9385925541716343,0.657038408728574,0.6931764786320815
0.747105405333719,0.8856212457758761,0.18186424110135102
0.588333180987876,0.1417952482650353,0.39227393236738184
0.039219572468798036,0.10001208872616174,0.43239929868202176
0.060844909331498,0.669234678961659,0.34014860400189206
0.12633720762587675,0.6049546452212478,0.20673246414018032
0.011808243216913539,0.9187380995870091,0.4092106286887085
0.8227251893670141,0.7490645926314603,0.37759499396353413
0.09261851181193081,0.8094601005477989,0.12429512283348065
0.7962543257079546,0.8455909467971218,0.46053792793718773
0.6601120775447558,0.15299654920332295,0.9087699456397116
0.3005031509534498,0.30665662084016243,0.0024434017977655875
0.6967403502517863,0.41788176679961797,0.10068957435539028
0.08470201640399921,0.4870850973839125,0.11980587736990334
0.12212579238376942,0.24324247136532484,0.6313471835539403
0.7359742028567211,0.4441534246720178,0.8271452878971921
0.8947582337475205,0.9253653868988599,0.5573361392981736
0.7993347812589147,0.004938872599859256,0.17214294452162682
0.1000327136196778,0.510474811592375,0.03480150275148319
0.7776869928340214,0.38352460574867,0.3286459858189583
0.8943563597607205,0.5751928131409655,0.7399199423163726
0.6394160665754911,0.976939293168821,0.19845259074959543
0.5359304879430657,0.5131853377726378,0.3122170210770481
0.08166896046889771,0.8740653428350018,0.9606835409798091
0.12239285516931409,0.9666593919449634,0.5417159736415176
0.6112481907185153,0.5966345728418072,0.26949328479063106
0.7018190716603648,0.2350855792721377,0.9827620775949355
0.821545918245581,0.44193369327781284,0.8681133614104972
0.5809917411417246,0.7788544306151463,0.17615478799772766
0.665600812963843,0.09231353020045963,0.4224893637979438
0.8506347562914071,0.5978270630803817,0.23089265260180047
0.7009563748734272,0.3578667317859985,0.0889858013250725
0.5706452954367515,0.4332269159183214,0.6535412630342948
0.8732760752384232,0.5898137269634445,0.22678535399311694
0.24411781675825495,0.966424358451606,0.6610093254020419
0.10078852703854047,0.5251363858828426,0.5384642739075928
0.8183900434129096,0.3276598716125162,0.966786447020396
0.10719108018995971,0.27065484202538914,0.10540740933260007
0.4003979704849472,0.6277454203302226,0.38344587044079037
0.8696643670625361,0.20734182047953775,0.23271111516929066
0.08729914720889509,0.407928829893047,0.2824431246943544
0.20345597464958398,0.2105539550002441,0.6928256157224203
0.1964374238003611,0.658817249195082,0.4624054797858197
0.14701086025740695,0.7427541961577967,0.9768585221340583
0.8723599139862006,0.29006710440921,0.03740745566256143
0.28791751021919276,0.8697888890260316,0.8309626830696856
0.5380964699668951,0.24561556574836851,0.7316994145990812
0.1584624781934828,0.2724792528483053,0.7570882948497982
0.43609734816354695,0.5562348092326822,0.7260732162568417
0.5824015723280717,0.5014879171321198,0.16700459166947124
0.0684126434267226,0.9836160477163559,0.21706787585306764
0.8248280965791499,0.6921734502807992,0.196264424250161
0.09304375720166635,0.7275319461556625,0.8806141915847646
0.6717500446730793,0.555621348045293,0.38384182178803083
0.6353690536654887,0.392146296804209,0.3870834267903168
0.997985231272273,0.25584339907963516,0.9930927234226011
0.7896061222498575,0.653384832253312,0.282802606765034
0.3543043269129378,0.7370167285773751,0.7397489565435574
0.6087309267092265,0.09636173658997071,0.2356363380973847
0.530378245305844,0.7984748701297633,0.8691298463085231
0.8050073019053805,0.4854337541665992,0.33073018697864165
0.563736824782367,0.911412673533542,0.5843280438188004
0.5547972129002975,0.6252662558758436,0.779374056667177
0.13787529401297038,0.1748741268517141,0.1654877228052528
0.6958088616382974,0.017992561152744946,0.551783653157504
0.4701794782865645,0.958235645948437,0.7561049720410931
0.0031636573098586807,0.5486181095493351,0.7140859627638079
0.9161655741835908,0.4824217587511396,0.6653849215472666
0.46669611394539934,0.98869193439073,0.38528353720229225
0.9140941160587114,0.7735588697672351,0.12186490119296467
0.7622353944849297,0.2777721355835028,0.7663030125802193
0.37441225730138183,0.0591829986768968,0.7653194768864469
0.9992970036794825,0.6164731118957929,0.8991466802473771
0.9002385069930159,0.7724935231965835,0.6311412916494045
0.6577223213775093,0.044250694143811775,0.8586606294119565
0.8914276821833533,0.22786261686057108,0.5096822478297008
0.049664040683812805,0.46231885563592856,0.2092025594844018
0.6176852158631574,0.21367748347838333,0.3608943131672864
0.5572103221260641,0.14107207337838357,0.7515992725360056
0.3960319790929533,0.1442467221377789,0.4481689232520456
0.19626640078076185,0.29530328242890613,0.6016713176778687
0.9056155707064981,0.47028335175443503,0.9820093339009387
0.580024906949441,0.9653422816627231,0.6110999979175105
0.4294826957122371,0.8172348393470223,0.2655409710253044
